"model_instance","backend","backend_reuse_latency_total_ms","bypassed_matches","dataset","device","dtype","early_layer_attempts","early_layer_hits","energy_source","engine","fast_exact_path_hits","gpu_energy_j","gpu_joules_per_request","gpu_joules_per_total_token","hit_rate","idle_adjusted_gpu_energy_j","idle_adjusted_joules_per_request","logit_guard_attempts","logit_guard_hits","mean_latency_ms","model","n_requests","p50_latency_ms","p95_latency_ms","p99_latency_ms","policy_bypass_total","policy_exact_total","policy_plans_total","policy_semantic_partial_total","prompt_mode","recompute_tokens_total","reuse_attempts","reuse_successes","reused_prefix_tokens_total","scaffold_bypass_store_successes","scaffold_only_attempts","scaffold_only_hits","seed","semantic_blocked_by_backend_total","semantic_matches_total","semantic_opportunity_estimated_savings_ms","semantic_opportunity_plans_total","semantic_opportunity_reused_tokens_total","semantic_partial_hits","semantic_partial_reused_tokens_total","semantic_quality_divergence_events","semantic_quality_divergence_sum","semantic_queries_total","semantic_scaffold_store_successes","service_throughput_rps","source_json","speedup_vs_no_cache_mean","speedup_vs_no_cache_p95","throughput_rps","wasted_compute_ratio"
"gpt2","hf","586.869413","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","713.201937","5.879179","0.008727","0.9921875","265.560934","2.041306","","","3.92768","gpt2","128","3.812224","4.247062","5.762324","1","127","128","0","semantic","63368","127","127","16256","1","0","0","456","0","255","0.0","0","0","0","0","0","0.0","128","0","254.603226","raw_results\gpt2\semantic\seed_456\daily_dialog\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_daily_dialog_semantic_cuda.json","0.776879481016784","0.894072655402723","18.779998","0.0"
"gpt2","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","679.387899","5.206244","0.008283","0.0","262.481484","2.037961","","","3.021225","gpt2","128","2.95891","3.662105","4.268471","","","","","semantic","79624","0","0","0","","","","789","","","","","","","","","","","","330.991568","raw_results\gpt2\semantic\seed_789\daily_dialog\no_cache\benchmark_hf_gpt2_public_dataset_daily_dialog_semantic_cuda.json","1","1","18.503403","0.0"
"gpt2","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","653.058204","5.061956","0.007949","0.0","273.088755","2.154365","","","2.746472","gpt2","128","2.759448","3.329946","3.700841","","","","","semantic","79624","0","0","0","","","","789","","","","","","","","","","","","364.103475","raw_results\gpt2\semantic\seed_789\daily_dialog\shadow_kv\benchmark_hf_gpt2_public_dataset_daily_dialog_semantic_cuda.json","1.10003852214769","1.09974906499985","20.05267","0.0"
"gpt2","hf","516.980906","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","720.455002","5.30979","0.008808","0.9921875","272.145723","2.042837","","","4.007445","gpt2","128","3.74667","4.271192","5.762289","1","127","128","0","semantic","63368","127","127","16256","1","0","0","789","0","255","0.0","0","0","0","0","0","0.0","128","0","249.535552","raw_results\gpt2\semantic\seed_789\daily_dialog\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_daily_dialog_semantic_cuda.json","0.753903047951999","0.857396483229974","18.406198","0.0"
"gpt2","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","683.704984","5.25422","0.008596","0.0","268.208859","2.059122","","","3.17776","gpt2","128","2.950253","3.811306","4.317659","","","","","semantic","79624","0","0","0","","","","999","","","","","","","","","","","","314.687075","raw_results\gpt2\semantic\seed_999\daily_dialog\no_cache\benchmark_hf_gpt2_public_dataset_daily_dialog_semantic_cuda.json","1","1","17.591934","0.0"
"gpt2","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","675.104024","5.537557","0.008375","0.0","259.448829","2.022816","","","2.833605","gpt2","128","2.92377","3.249919","3.604325","","","","","semantic","79624","0","0","0","","","","999","","","","","","","","","","","","352.907339","raw_results\gpt2\semantic\seed_999\daily_dialog\shadow_kv\benchmark_hf_gpt2_public_dataset_daily_dialog_semantic_cuda.json","1.12145482521382","1.17273876672003","19.436052","0.0"
"gpt2","hf","501.270523","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","728.290419","5.319241","0.008496","0.9921875","258.546703","2.131216","","","3.900904","gpt2","128","3.832445","4.262702","5.400492","1","127","128","0","semantic","63368","127","127","16256","1","0","0","999","0","255","0.0","0","0","0","0","0","0.0","128","0","256.350836","raw_results\gpt2\semantic\seed_999\daily_dialog\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_daily_dialog_semantic_cuda.json","0.814621431340018","0.894105663497003","18.908905","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","702.714","5.489953125","0.008941064203374304","0.0","247.2028792515904","1.93127249415305","","","3.2176163202919383","gpt2","128","3.2130360000337532","3.793933449378528","4.087238049960434","","","","","semantic","78594","0","0","0","","","","42","","","","","","","","","","","","310.7890750346731","raw_results\gpt2\semantic\seed_42\dolly\no_cache\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","1","1","18.282389259743688","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","706.97","5.523203125","0.008995215919790316","0.0","255.5637269932222","1.9965916171345484","","","3.1785492813440896","gpt2","128","3.17287200005012","3.87129490013649","4.366593159484183","","","","","semantic","78594","0","0","0","","","","42","","","","","","","","","","","","314.6089336633275","raw_results\gpt2\semantic\seed_42\dolly\shadow_kv\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","1.01229083946477","0.98001664746459","19.689014722770544","0.0"
"gpt2","hf","557.2017689964923","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","710.873","5.5536953125","0.009044876199200958","0.9921875","237.7036727048931","1.8570599430069774","","","4.240904195370376","gpt2","128","4.0334120003535645","4.645965000190699","5.568998770768307","1","127","128","0","semantic","62338","127","127","16256","1","0","0","42","0","255","0.0","0","0","0","0","0","0.0","128","0","235.7987716609254","raw_results\gpt2\semantic\seed_42\dolly\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","0.758709976000986","0.816608271741781","18.281968555859397","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","719.350732","5.546498","0.008708","0.0","249.741055","1.989929","","","3.230665","gpt2","128","3.228729","3.80833","4.064856","","","","","semantic","78594","0","0","0","","","","123","","","","","","","","","","","","309.533796","raw_results\gpt2\semantic\seed_123\dolly\no_cache\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","1","1","18.208547","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","701.499956","5.678926","0.008865","0.0","257.606192","1.927962","","","2.9513","gpt2","128","3.127878","3.990499","4.311227","","","","","semantic","78594","0","0","0","","","","123","","","","","","","","","","","","338.833734","raw_results\gpt2\semantic\seed_123\dolly\shadow_kv\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","1.09465828617897","0.954349318218098","21.205063","0.0"
"gpt2","hf","579.536148","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","702.536353","5.796055","0.009121","0.9921875","243.408945","1.851","","","4.207057","gpt2","128","3.978461","4.528037","5.689786","1","127","128","0","semantic","62338","127","127","16256","1","0","0","123","0","255","0.0","0","0","0","0","0","0.0","128","0","237.695852","raw_results\gpt2\semantic\seed_123\dolly\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","0.767915671216245","0.84105540657022","18.429053","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","672.065152","5.636933","0.009235","0.0","247.169247","1.94583","","","3.303685","gpt2","128","3.269554","3.478735","3.91822","","","","","semantic","78594","0","0","0","","","","456","","","","","","","","","","","","302.692297","raw_results\gpt2\semantic\seed_456\dolly\no_cache\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","1","1","17.80609","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","679.409655","5.5217","0.008743","0.0","245.017697","1.916065","","","3.283274","gpt2","128","3.106831","3.855443","4.249375","","","","","semantic","78594","0","0","0","","","","456","","","","","","","","","","","","304.574032","raw_results\gpt2\semantic\seed_456\dolly\shadow_kv\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","1.00621666056503","0.902291902642576","19.061005","0.0"
"gpt2","hf","589.775813","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","713.305657","5.555601","0.009405","0.9921875","248.548851","1.917268","","","4.279726","gpt2","128","3.950343","4.613251","5.644074","1","127","128","0","semantic","62338","127","127","16256","1","0","0","456","0","255","0.0","0","0","0","0","0","0.0","128","0","233.659818","raw_results\gpt2\semantic\seed_456\dolly\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","0.771938437180324","0.754074512746001","18.116131","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","696.54438","5.380688","0.008967","0.0","242.17146","1.839429","","","3.128171","gpt2","128","3.17527","3.904914","4.224715","","","","","semantic","78594","0","0","0","","","","789","","","","","","","","","","","","319.675619","raw_results\gpt2\semantic\seed_789\dolly\no_cache\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","1","1","18.805147","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","682.538299","5.699305","0.008705","0.0","264.555153","1.915039","","","3.157839","gpt2","128","2.979541","3.957805","4.553149","","","","","semantic","78594","0","0","0","","","","789","","","","","","","","","","","","316.672256","raw_results\gpt2\semantic\seed_789\dolly\shadow_kv\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","0.99060496751101","0.986636279452879","19.818143","0.0"
"gpt2","hf","529.219308","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","663.221167","5.953911","0.008951","0.9921875","222.272871","1.90274","","","4.127995","gpt2","128","3.885903","4.576877","5.702235","1","127","128","0","semantic","62338","127","127","16256","1","0","0","789","0","255","0.0","0","0","0","0","0","0.0","128","0","242.248355","raw_results\gpt2\semantic\seed_789\dolly\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","0.75779428027408","0.853183076582569","18.782018","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","no_cache","","673.383186","5.383087","0.008839","0.0","241.341584","1.879581","","","3.236428","gpt2","128","3.304053","3.745044","4.015616","","","","","semantic","78594","0","0","0","","","","999","","","","","","","","","","","","308.982619","raw_results\gpt2\semantic\seed_999\dolly\no_cache\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","1","1","18.176123","0.0"
"gpt2","hf","0.0","0","dolly","cuda","float16","","","nvml","shadow_kv","","699.826389","5.636705","0.009023","0.0","263.054151","1.983508","","","3.136538","gpt2","128","3.189644","3.901648","4.619457","","","","","semantic","78594","0","0","0","","","","999","","","","","","","","","","","","318.822855","raw_results\gpt2\semantic\seed_999\dolly\shadow_kv\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","1.03184721498671","0.95986208904545","19.952732","0.0"
"gpt2","hf","579.495633","0","dolly","cuda","float16","0","0","nvml","shadow_kv_plus","127","740.279254","5.06484","0.008621","0.9921875","240.803348","1.897272","","","4.326491","gpt2","128","4.079833","4.85529","5.626395","1","127","128","0","semantic","62338","127","127","16256","1","0","0","999","0","255","0.0","0","0","0","0","0","0.0","128","0","231.134192","raw_results\gpt2\semantic\seed_999\dolly\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json","0.74804916963886","0.771332711331352","17.920314","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","no_cache","","683.333","5.3385390625","0.008023636470381025","0.0","273.2756851647937","2.1349662903499507","","","2.789039062506049","gpt2","128","2.7878949999831093","3.4164677008448048","3.631014929978847","","","","","semantic","85165","0","0","0","","","","42","","","","","","","","","","","","358.54643036138225","raw_results\gpt2\semantic\seed_42\oasst1\no_cache\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","1","1","19.689046592489888","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","shadow_kv","","695.25","5.431640625","0.008163564844713204","0.0","242.91995161121474","1.8978121219626152","","","3.110073882744757","gpt2","128","2.997860000050423","3.7218683495666482","4.060747129497032","","","","","semantic","85165","0","0","0","","","","42","","","","","","","","","","","","321.535769792537","raw_results\gpt2\semantic\seed_42\oasst1\shadow_kv\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.896775821944338","0.917944263461817","19.688628762976258","0.0"
"gpt2","hf","515.2795130034065","0","oasst1","cuda","float16","0","0","nvml","shadow_kv_plus","127","680.461","5.3161015625","0.007989913696941232","0.9921875","282.8278726084962","2.2095927547538765","","","3.9341859452406425","gpt2","128","3.5866954995071865","4.355158199859943","5.5726811699150876","1","127","128","0","semantic","68909","127","127","16256","1","0","0","42","0","255","0.0","0","0","0","0","0","0.0","128","0","254.18219014526852","raw_results\gpt2\semantic\seed_42\oasst1\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.708924057308494","0.784464660997774","18.282575099662317","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","no_cache","","685.501752","5.203628","0.008216","0.0","273.402772","2.111002","","","2.802643","gpt2","128","2.678805","3.643211","3.763125","","","","","semantic","85165","0","0","0","","","","123","","","","","","","","","","","","356.806058","raw_results\gpt2\semantic\seed_123\oasst1\no_cache\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","1","1","19.593477","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","shadow_kv","","742.496412","5.681884","0.008018","0.0","240.559911","1.895812","","","3.146436","gpt2","128","2.973898","3.808704","4.161865","","","","","semantic","85165","0","0","0","","","","123","","","","","","","","","","","","317.819908","raw_results\gpt2\semantic\seed_123\oasst1\shadow_kv\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.890735740374189","0.956548736788157","19.461095","0.0"
"gpt2","hf","530.604124","0","oasst1","cuda","float16","0","0","nvml","shadow_kv_plus","127","657.54702","5.390449","0.007951","0.9921875","273.222754","2.299403","","","4.027808","gpt2","128","3.630446","4.190143","5.372693","1","127","128","0","semantic","68909","127","127","16256","1","0","0","123","0","255","0.0","0","0","0","0","0","0.0","128","0","248.273999","raw_results\gpt2\semantic\seed_123\oasst1\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.695823385821767","0.869471757885113","17.857616","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","no_cache","","676.286153","5.083007","0.007845","0.0","291.700781","2.108678","","","2.829795","gpt2","128","2.898239","3.413463","3.998964","","","","","semantic","85165","0","0","0","","","","456","","","","","","","","","","","","353.382489","raw_results\gpt2\semantic\seed_456\oasst1\no_cache\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","1","1","19.405476","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","shadow_kv","","694.835379","5.552151","0.007831","0.0","235.506015","1.888457","","","3.164661","gpt2","128","2.990777","3.660995","3.891983","","","","","semantic","85165","0","0","0","","","","456","","","","","","","","","","","","315.989612","raw_results\gpt2\semantic\seed_456\oasst1\shadow_kv\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.894185822746891","0.93238668722574","19.34902","0.0"
"gpt2","hf","503.512758","0","oasst1","cuda","float16","0","0","nvml","shadow_kv_plus","127","642.317708","5.084927","0.007954","0.9921875","283.11405","2.313175","","","3.958079","gpt2","128","3.550416","4.347961","5.560772","1","127","128","0","semantic","68909","127","127","16256","1","0","0","456","0","255","0.0","0","0","0","0","0","0.0","128","0","252.647812","raw_results\gpt2\semantic\seed_456\oasst1\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.714941515821185","0.785072129211831","18.172212","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","no_cache","","684.804825","5.438521","0.008049","0.0","263.523553","2.104627","","","2.694747","gpt2","128","2.929888","3.617625","3.728814","","","","","semantic","85165","0","0","0","","","","789","","","","","","","","","","","","371.092351","raw_results\gpt2\semantic\seed_789\oasst1\no_cache\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","1","1","20.377987","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","shadow_kv","","700.486776","5.104869","0.008233","0.0","246.396193","1.887796","","","3.109626","gpt2","128","2.99586","3.781391","4.085891","","","","","semantic","85165","0","0","0","","","","789","","","","","","","","","","","","321.582081","raw_results\gpt2\semantic\seed_789\oasst1\shadow_kv\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.866582347845046","0.956691598409157","19.691465","0.0"
"gpt2","hf","549.519591","0","oasst1","cuda","float16","0","0","nvml","shadow_kv_plus","127","660.608188","5.343768","0.007782","0.9921875","279.66799","2.154668","","","4.060556","gpt2","128","3.604215","4.258406","5.448455","1","127","128","0","semantic","68909","127","127","16256","1","0","0","789","0","255","0.0","0","0","0","0","0","0.0","128","0","246.271693","raw_results\gpt2\semantic\seed_789\oasst1\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.663639905471073","0.849525620619546","17.713596","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","no_cache","","682.835656","5.118129","0.007702","0.0","257.647225","2.160594","","","2.873298","gpt2","128","2.824653","3.599853","3.668602","","","","","semantic","85165","0","0","0","","","","999","","","","","","","","","","","","348.032122","raw_results\gpt2\semantic\seed_999\oasst1\no_cache\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","1","1","19.111669","0.0"
"gpt2","hf","0.0","0","oasst1","cuda","float16","","","nvml","shadow_kv","","678.231462","5.356776","0.00839","0.0","248.099039","1.907608","","","2.975524","gpt2","128","2.921879","3.709002","4.136198","","","","","semantic","85165","0","0","0","","","","999","","","","","","","","","","","","336.075259","raw_results\gpt2\semantic\seed_999\oasst1\shadow_kv\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.965644370537761","0.97057186811978","20.578927","0.0"
"gpt2","hf","526.893948","0","oasst1","cuda","float16","0","0","nvml","shadow_kv_plus","127","696.99801","5.223786","0.00773","0.9921875","273.976279","2.238393","","","3.909973","gpt2","128","3.540616","4.449419","5.657966","1","127","128","0","semantic","68909","127","127","16256","1","0","0","999","0","255","0.0","0","0","0","0","0","0.0","128","0","255.756242","raw_results\gpt2\semantic\seed_999\oasst1\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json","0.734863898037148","0.809061362843104","18.395792","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","no_cache","","684.159","5.3449921875","0.007766943668687419","0.0","275.40092204711965","2.1515697034931223","","","3.1147743672264028","gpt2","128","2.9987679999976535","3.7223322503905365","4.1913478600235985","","","","","semantic","88086","0","0","0","","","","42","","","","","","","","","","","","321.05054238341665","raw_results\gpt2\semantic\seed_42\samsum\no_cache\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","1","1","18.2826235089596","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","shadow_kv","","689.692","5.38821875","0.007829757282655586","0.0","273.7400828106655","2.1385943969583243","","","3.127710125063743","gpt2","128","3.0404644999180164","3.788948999999775","4.111816600543535","","","","","semantic","88086","0","0","0","","","","42","","","","","","","","","","","","319.72272365861267","raw_results\gpt2\semantic\seed_42\samsum\shadow_kv\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","0.995864144271657","0.982418145609972","19.688796289391075","0.0"
"gpt2","hf","524.3676910085924","0","samsum","cuda","float16","0","0","nvml","shadow_kv_plus","127","674.403","5.2687734375","0.007656188270553777","0.9921875","270.78846314112053","2.115534868290004","","","4.00134828131371","gpt2","128","3.668021000066801","4.490310751225479","5.331476399915118","1","127","128","0","semantic","71830","127","127","16256","1","0","0","42","0","255","0.0","0","0","0","0","0","0.0","128","0","249.91576081242374","raw_results\gpt2\semantic\seed_42\samsum\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","0.778431205744422","0.828969854563997","18.28223610335373","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","no_cache","","734.337719","5.375624","0.008059","0.0","276.108724","2.094723","","","3.068047","gpt2","128","2.987164","3.728791","4.124201","","","","","semantic","88086","0","0","0","","","","123","","","","","","","","","","","","325.940248","raw_results\gpt2\semantic\seed_123\samsum\no_cache\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","1","1","18.561074","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","shadow_kv","","712.787566","5.174839","0.00796","0.0","280.469734","2.131394","","","3.004382","gpt2","128","3.082339","3.835477","4.098084","","","","","semantic","88086","0","0","0","","","","123","","","","","","","","","","","","332.847155","raw_results\gpt2\semantic\seed_123\samsum\shadow_kv\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","1.02119071409694","0.972184424518776","20.49701","0.0"
"gpt2","hf","562.083826","0","samsum","cuda","float16","0","0","nvml","shadow_kv_plus","127","648.713487","5.301209","0.007713","0.9921875","284.633978","2.095438","","","3.887806","gpt2","128","3.703981","4.145994","5.107045","1","127","128","0","semantic","71830","127","127","16256","1","0","0","123","0","255","0.0","0","0","0","0","0","0.0","128","0","257.21448","raw_results\gpt2\semantic\seed_123\samsum\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","0.789146114800996","0.899372020316479","18.816164","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","no_cache","","710.117221","5.33787","0.007919","0.0","270.656386","2.276529","","","3.337388","gpt2","128","3.062475","3.715761","4.31851","","","","","semantic","88086","0","0","0","","","","456","","","","","","","","","","","","299.635523","raw_results\gpt2\semantic\seed_456\samsum\no_cache\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","1","1","17.063119","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","shadow_kv","","679.358159","5.426288","0.00809","0.0","278.096874","2.155264","","","3.213452","gpt2","128","3.094579","3.801945","4.273476","","","","","semantic","88086","0","0","0","","","","456","","","","","","","","","","","","311.191827","raw_results\gpt2\semantic\seed_456\samsum\shadow_kv\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","1.03856787031516","0.977331602640228","19.163456","0.0"
"gpt2","hf","540.73514","0","samsum","cuda","float16","0","0","nvml","shadow_kv_plus","127","646.391283","5.519511","0.008345","0.9921875","269.290817","2.142717","","","3.978904","gpt2","128","3.939272","4.388907","5.344657","1","127","128","0","semantic","71830","127","127","16256","1","0","0","456","0","255","0.0","0","0","0","0","0","0.0","128","0","251.325491","raw_results\gpt2\semantic\seed_456\samsum\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","0.838770676548115","0.846625594937418","18.385363","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","no_cache","","668.755624","5.477536","0.007601","0.0","284.147748","2.137933","","","3.242136","gpt2","128","2.84731","3.875607","4.328055","","","","","semantic","88086","0","0","0","","","","789","","","","","","","","","","","","308.438634","raw_results\gpt2\semantic\seed_789\samsum\no_cache\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","1","1","17.564423","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","shadow_kv","","713.872528","5.297825","0.007812","0.0","292.052488","2.025961","","","2.955942","gpt2","128","2.955398","3.933179","4.240499","","","","","semantic","88086","0","0","0","","","","789","","","","","","","","","","","","338.301631","raw_results\gpt2\semantic\seed_789\samsum\shadow_kv\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","1.09681989700745","0.985362476510731","20.832901","0.0"
"gpt2","hf","556.994836","0","samsum","cuda","float16","0","0","nvml","shadow_kv_plus","127","684.185197","5.241239","0.007516","0.9921875","272.061696","2.054211","","","3.86377","gpt2","128","3.702238","4.279762","5.201901","1","127","128","0","semantic","71830","127","127","16256","1","0","0","789","0","255","0.0","0","0","0","0","0","0.0","128","0","258.814577","raw_results\gpt2\semantic\seed_789\samsum\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","0.839112058947608","0.905566010446375","18.933217","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","no_cache","","681.535624","5.660537","0.007572","0.0","285.033281","2.125495","","","3.209078","gpt2","128","2.9278","3.805716","4.099803","","","","","semantic","88086","0","0","0","","","","999","","","","","","","","","","","","311.615984","raw_results\gpt2\semantic\seed_999\samsum\no_cache\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","1","1","17.745361","0.0"
"gpt2","hf","0.0","0","samsum","cuda","float16","","","nvml","shadow_kv","","712.589729","5.252306","0.007706","0.0","282.647117","2.170421","","","3.228168","gpt2","128","3.032202","3.910915","4.123984","","","","","semantic","88086","0","0","0","","","","999","","","","","","","","","","","","309.773221","raw_results\gpt2\semantic\seed_999\samsum\shadow_kv\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","0.994086429206906","0.973101179647218","19.076097","0.0"
"gpt2","hf","512.375277","0","samsum","cuda","float16","0","0","nvml","shadow_kv_plus","127","670.853355","5.228857","0.007711","0.9921875","270.205754","2.156497","","","3.996492","gpt2","128","3.838625","4.274307","5.372987","1","127","128","0","semantic","71830","127","127","16256","1","0","0","999","0","255","0.0","0","0","0","0","0","0.0","128","0","250.219442","raw_results\gpt2\semantic\seed_999\samsum\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json","0.802973707941865","0.890370298623847","18.304452","0.0"
"gpt2","hf","0.0","0","ultrachat","cuda","float16","","","nvml","no_cache","","712.012","5.56259375","0.006749760634011773","0.0","302.22993475388563","2.3611713652647315","","","3.235549445278707","gpt2","128","3.1532399998468463","3.725642100607729","4.638408859082119","","","","","semantic","105487","0","0","0","","","","42","","","","","","","","","","","","309.0665177313836","raw_results\gpt2\semantic\seed_42\ultrachat\no_cache\benchmark_hf_gpt2_public_dataset_ultrachat_semantic_cuda.json","1","1","18.282264145625152","0.0"
"gpt2","hf","0.0","0","ultrachat","cuda","float16","","","nvml","shadow_kv","","734.394","5.737453125","0.006961938437911781","0.0","316.1404196366615","2.469847028411418","","","3.2048645937621245","gpt2","128","3.069248500651156","3.96549545016569","4.338018489816022","","","","","semantic","105487","0","0","0","","","","42","","","","","","","","","","","","312.02566309552583","raw_results\gpt2\semantic\seed_42\ultrachat\shadow_kv\benchmark_hf_gpt2_public_dataset_ultrachat_semantic_cuda.json","1.00957446114145","0.939514909909192","19.689008744369797","0.0"
"gpt2","hf","556.2897129939302","0","ultrachat","cuda","float16","0","0","nvml","shadow_kv_plus","127","705.709","5.5133515625","0.006690009195445884","0.9921875","235.94133413063992","1.8432916728956243","","","4.224754828122457","gpt2","128","3.960943000492989","4.856122949877317","5.1757818689020505","1","127","128","0","semantic","89231","127","127","16256","1","0","0","42","0","255","0.0","0","0","0","0","0","0.0","128","0","236.70012596788123","raw_results\gpt2\semantic\seed_42\ultrachat\shadow_kv_plus\benchmark_hf_gpt2_public_dataset_ultrachat_semantic_cuda.json","0.765854961272778","0.767205060304713","18.281407671828415","0.0"
