rep,source_root,phase,dataset,mode,baseline,seed,path,n_requests,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,throughput_rps,prompt_tokens_total,total_tokens_total,cached_tokens_total_response_usage,vllm_prefix_cache_queries_delta,vllm_prefix_cache_hits_delta,vllm_prompt_tokens_cached_delta,vllm_local_cache_hit_tokens_delta,gpu_energy_j,idle_adjusted_gpu_energy_j,gpu_joules_per_request,idle_adjusted_joules_per_request,gpu_joules_per_prompt_token,energy_source,energy_error,admission_controller_enabled,admission_selected_preset,admission_allow_total,admission_bypass_total,admission_write_through_bypass_total,admission_bypass_store_successes
1,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,41.497012,38.177251,45.392468,52.201338,24.097516,57033,57289,37462,57033.0,34790.13,37462.0,37462.0,4858.73,4178.508,18.979414,16.322296,0.085192,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,40.936678,37.661744,44.656962,51.355506,23.837205,57033,57289,37462,57033.0,34790.13,37462.0,37462.0,4814.994,4140.895,18.80857,16.17537,0.084425,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,40.940571,37.665325,44.662072,51.361383,23.839014,57033,57289,37462,57033.0,34790.13,37462.0,37462.0,4815.297,4141.155,18.809754,16.176388,0.08443,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,40.944465,37.668908,44.667183,51.36726,23.840822,57033,57289,37462,57033.0,34790.13,37462.0,37462.0,4815.601,4141.417,18.810941,16.17741,0.084435,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,40.94692,37.671166,44.670406,51.370967,23.841963,57033,57289,37462,57033.0,34790.13,37462.0,37462.0,4815.793,4141.582,18.811691,16.178055,0.084439,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,40.851345,37.583237,44.68619,51.389119,24.478384,57033,57289,37954,57033.0,34790.13,37954.0,37954.0,4805.811,4132.997,18.772699,16.144521,0.084264,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,40.29932,37.075374,43.961681,50.555933,24.813692,57033,57289,37954,57033.0,34790.13,37954.0,37954.0,4762.517,4095.765,18.603582,15.999081,0.083505,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,40.303246,37.078986,43.966814,50.561836,24.811275,57033,57289,37954,57033.0,34790.13,37954.0,37954.0,4762.825,4096.029,18.604785,16.000115,0.08351,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,40.311276,37.086374,43.976424,50.572888,24.806332,57033,57289,37954,57033.0,34790.13,37954.0,37954.0,4763.472,4096.586,18.607312,16.002289,0.083521,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json,256,40.309702,37.084926,43.975242,50.571528,24.807301,57033,57289,37954,57033.0,34790.13,37954.0,37954.0,4763.332,4096.466,18.606766,16.001818,0.083519,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_no_cache,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/daily_dialog/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,51.126205,47.036109,55.879969,64.261964,19.558927,53705,53961,0,0.0,0.0,0.0,0.0,6198.5,5330.71,24.212891,20.823086,0.115418,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_no_cache,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/daily_dialog/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,50.46817,46.430716,55.009761,63.261225,19.813949,53705,53961,0,0.0,0.0,0.0,0.0,6146.64,5286.11,24.010313,20.648869,0.114452,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_no_cache,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/daily_dialog/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,50.465629,46.428379,55.008055,63.259263,19.814946,53705,53961,0,0.0,0.0,0.0,0.0,6146.134,5285.675,24.008336,20.647169,0.114442,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_no_cache,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/daily_dialog/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,50.138819,46.127713,54.652886,62.850819,19.944102,53705,53961,0,0.0,0.0,0.0,0.0,6106.137,5251.278,23.852098,20.512804,0.113698,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_no_cache,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/daily_dialog/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,50.457173,46.420599,55.000572,63.250658,19.818267,53705,53961,0,0.0,0.0,0.0,0.0,6144.784,5284.514,24.003062,20.642634,0.114417,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/daily_dialog/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,41.494849,38.175261,45.353081,52.156043,24.098743,53705,53961,34147,53705.0,32760.05,34147.0,34147.0,4837.31,4160.087,18.895742,16.250338,0.090072,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/daily_dialog/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,40.934545,37.659781,44.618213,51.310945,23.838419,53705,53961,34147,53705.0,32760.05,34147.0,34147.0,4793.766,4122.639,18.725648,16.104058,0.089261,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/daily_dialog/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,40.938438,37.663363,44.623319,51.316817,23.840228,53705,53961,34147,53705.0,32760.05,34147.0,34147.0,4794.069,4122.899,18.726832,16.105076,0.089267,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/daily_dialog/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,40.942331,37.666945,44.628425,51.322689,23.842036,53705,53961,34147,53705.0,32760.05,34147.0,34147.0,4794.371,4123.159,18.728012,16.10609,0.089272,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/daily_dialog/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,40.944786,37.669203,44.631645,51.326392,23.843177,53705,53961,34147,53705.0,32760.05,34147.0,34147.0,4794.562,4123.323,18.728758,16.106732,0.089276,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention_meritkv,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/daily_dialog/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,40.844867,37.577278,44.642662,51.339061,24.482237,53705,53961,34581,53705.0,32760.05,34581.0,34581.0,4784.269,4114.471,18.688551,16.072154,0.089084,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention_meritkv,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/daily_dialog/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,40.30058,37.076534,43.927198,50.516278,24.812887,53705,53961,34581,53705.0,32760.05,34581.0,34581.0,4741.797,4077.945,18.522645,15.929474,0.088293,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention_meritkv,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/daily_dialog/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,40.304505,37.080145,43.932326,50.522175,24.81047,53705,53961,34581,53705.0,32760.05,34581.0,34581.0,4742.104,4078.209,18.523844,15.930506,0.088299,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention_meritkv,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/daily_dialog/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,40.30489,37.080499,43.933594,50.523633,24.810233,53705,53961,34581,53705.0,32760.05,34581.0,34581.0,4742.12,4078.223,18.523906,15.930559,0.088299,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_radix_attention_meritkv,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/daily_dialog/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json,256,40.303309,37.079044,43.932407,50.522268,24.811206,53705,53961,34581,53705.0,32760.05,34581.0,34581.0,4741.981,4078.104,18.523363,15.930092,0.088297,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_no_cache,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/dolly/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,50.955598,46.87915,57.721571,66.379807,19.624399,52360,52616,0,0.0,0.0,0.0,0.0,6231.98,5359.503,24.343672,20.935558,0.119022,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_no_cache,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/dolly/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,50.021128,46.019438,56.507921,64.984109,19.991012,52360,52616,0,0.0,0.0,0.0,0.0,6145.607,5285.222,24.006277,20.645399,0.117372,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_no_cache,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/dolly/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,50.297255,46.273475,56.820955,65.344098,19.881263,52360,52616,0,0.0,0.0,0.0,0.0,6179.335,5314.228,24.138027,20.758704,0.118016,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_no_cache,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/dolly/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,50.294714,46.271137,56.819182,65.342059,19.882268,52360,52616,0,0.0,0.0,0.0,0.0,6178.825,5313.789,24.136035,20.75699,0.118007,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_no_cache,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/dolly/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,50.288812,46.265707,56.813207,65.335188,19.884601,52360,52616,0,0.0,0.0,0.0,0.0,6177.975,5313.059,24.132715,20.754135,0.11799,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/dolly/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,41.621142,38.291451,47.14767,54.21982,24.025601,52360,52616,33159,52360.0,31939.6,33159.0,33159.0,4894.573,4209.333,19.119426,16.442706,0.093479,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/dolly/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,41.059132,37.774401,46.383724,53.341283,23.766067,52360,52616,33159,52360.0,31939.6,33159.0,33159.0,4850.514,4171.442,18.94732,16.294695,0.092638,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/dolly/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,41.063037,37.777994,46.389032,53.347387,23.767871,52360,52616,33159,52360.0,31939.6,33159.0,33159.0,4850.82,4171.705,18.948516,16.295723,0.092644,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/dolly/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,41.066942,37.781587,46.39434,53.353491,23.769674,52360,52616,33159,52360.0,31939.6,33159.0,33159.0,4851.126,4171.968,18.949711,16.296751,0.092649,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/dolly/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,41.069405,37.783853,46.397688,53.357341,23.770811,52360,52616,33159,52360.0,31939.6,33159.0,33159.0,4851.319,4172.134,18.950465,16.2974,0.092653,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention_meritkv,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/dolly/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,40.972518,37.694717,46.41292,53.374858,24.405944,52360,52616,33578,52360.0,31939.6,33578.0,33578.0,4841.179,4163.414,18.910855,16.263336,0.092459,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention_meritkv,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/dolly/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,40.422394,37.188602,45.664412,52.514074,24.738094,52360,52616,33578,52360.0,31939.6,33578.0,33578.0,4797.859,4126.159,18.741637,16.117808,0.091632,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention_meritkv,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/dolly/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,40.422794,37.18897,45.665747,52.515609,24.737849,52360,52616,33578,52360.0,31939.6,33578.0,33578.0,4797.877,4126.174,18.741707,16.117868,0.091632,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention_meritkv,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/dolly/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,40.426731,37.192593,45.671078,52.52174,24.73544,52360,52616,33578,52360.0,31939.6,33578.0,33578.0,4798.188,4126.442,18.742922,16.118913,0.091638,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_sglang_5rep,full,dolly,rag,sglang_radix_attention_meritkv,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/dolly/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_rag.json,256,40.429268,37.194927,45.674501,52.525676,24.733888,52360,52616,33578,52360.0,31939.6,33578.0,33578.0,4798.388,4126.614,18.743703,16.119585,0.091642,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_no_cache,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/dolly/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,50.697677,46.641863,57.404463,66.015132,19.724223,48264,48520,0,0.0,0.0,0.0,0.0,6232.137,5359.638,24.344285,20.936085,0.129126,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_no_cache,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/dolly/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,50.04512,46.04151,56.510473,64.987044,19.981415,48264,48520,0,0.0,0.0,0.0,0.0,6179.991,5314.792,24.14059,20.760907,0.128046,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_no_cache,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/dolly/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,50.042609,46.0392,56.50873,64.985039,19.982417,48264,48520,0,0.0,0.0,0.0,0.0,6179.483,5314.355,24.138605,20.759201,0.128035,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_no_cache,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/dolly/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,50.040101,46.036893,56.50699,64.983038,19.983419,48264,48520,0,0.0,0.0,0.0,0.0,6178.976,5313.919,24.136625,20.757497,0.128025,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_no_cache,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/dolly/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,50.034243,46.031504,56.501064,64.976224,19.985758,48264,48520,0,0.0,0.0,0.0,0.0,6178.128,5313.19,24.133312,20.754649,0.128007,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/dolly/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,41.172334,37.878547,46.619014,53.611866,24.287481,48264,48520,29079,48264.0,29441.04,29079.0,29079.0,4866.549,4185.232,19.009957,16.348563,0.100832,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/dolly/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,40.616384,37.367073,45.863634,52.743179,24.025118,48264,48520,29079,48264.0,29441.04,29079.0,29079.0,4822.742,4147.558,18.838836,16.201399,0.099924,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/dolly/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,40.620247,37.370627,45.868883,52.749215,24.026941,48264,48520,29079,48264.0,29441.04,29079.0,29079.0,4823.047,4147.82,18.840027,16.202424,0.099931,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/dolly/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,40.62411,37.374181,45.874132,52.755252,24.028764,48264,48520,29079,48264.0,29441.04,29079.0,29079.0,4823.351,4148.082,18.841215,16.203445,0.099937,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/dolly/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,40.626546,37.376422,45.877442,52.759058,24.029914,48264,48520,29079,48264.0,29441.04,29079.0,29079.0,4823.543,4148.247,18.841965,16.20409,0.099941,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention_meritkv,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/dolly/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,40.536796,37.293852,45.899401,52.784311,24.668262,48264,48520,29429,48264.0,29441.04,29429.0,29429.0,4813.965,4140.01,18.804551,16.171914,0.099742,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention_meritkv,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/dolly/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,39.989023,36.789901,45.155224,51.928508,25.00617,48264,48520,29429,48264.0,29441.04,29429.0,29429.0,4770.598,4102.714,18.635148,16.026228,0.098844,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention_meritkv,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/dolly/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,39.992918,36.793485,45.160495,51.934569,25.003734,48264,48520,29429,48264.0,29441.04,29429.0,29429.0,4770.906,4102.979,18.636352,16.027262,0.09885,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention_meritkv,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/dolly/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,39.996813,36.797068,45.165767,51.940632,25.001299,48264,48520,29429,48264.0,29441.04,29429.0,29429.0,4771.215,4103.245,18.637559,16.0283,0.098857,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_sglang_5rep,full,dolly,templated,sglang_radix_attention_meritkv,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/dolly/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-12B-it_public_dataset_dolly_templated.json,256,39.999324,36.799378,45.169152,51.944525,24.99973,48264,48520,29429,48264.0,29441.04,29429.0,29429.0,4771.414,4103.416,18.638336,16.028969,0.098861,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_sglang_5rep,full,samsum,rag,sglang_no_cache,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/samsum/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_samsum_rag.json,256,54.26945,49.927894,65.891874,75.775655,18.426044,71510,71766,0,0.0,0.0,0.0,0.0,7038.815,6053.381,27.495371,23.646019,0.098431,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,samsum,rag,sglang_no_cache,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/samsum/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-12B-it_public_dataset_samsum_rag.json,256,53.571009,49.285328,64.865814,74.595686,18.666277,71510,71766,0,0.0,0.0,0.0,0.0,6979.931,6002.741,27.265355,23.448206,0.097608,nvml,,False,,0,0,0,0
