model_slug,model_params_B,dataset,mode,engine,seed,mean_latency_ms,latency_ci_95_lower,latency_ci_95_upper,throughput_rps,cached_tokens_mean,gpu_energy_j,speedup_vs_no_cache_pct
gemma4_12b,12.0,xsum,rag,vllm_apc,999,34.579738,33.542346,35.61713,28.154452,22882,5260.338,18.5802
gemma4_12b,12.0,xsum,rag,vllm_apc_meritkv,999,34.372432,33.341259,35.403605,29.092244,23143,5238.279,19.0683
gemma4_12b,12.0,xsum,templated,vllm_no_cache,42,42.327398,41.057576,43.59722,23.624682,0,6664.393,0.0
gemma4_12b,12.0,xsum,templated,vllm_apc,42,34.328101,33.298258,35.357944,29.129818,21530,5197.033,18.8986
gemma4_12b,12.0,xsum,templated,vllm_apc_meritkv,42,34.081928,33.05947,35.104386,29.340222,21761,5170.945,19.4802
gemma4_12b,12.0,xsum,templated,vllm_no_cache,123,41.720467,40.468853,42.972081,23.968364,0,6602.111,0.0
gemma4_12b,12.0,xsum,templated,vllm_apc,123,33.814332,32.799902,34.828762,28.780944,21530,5145.165,18.9503
gemma4_12b,12.0,xsum,templated,vllm_apc_meritkv,123,33.56502,32.558069,34.571971,29.792067,21761,5118.627,19.5478
gemma4_12b,12.0,xsum,templated,vllm_no_cache,456,41.717717,40.466185,42.969249,23.969944,0,6601.5,0.0
gemma4_12b,12.0,xsum,templated,vllm_apc,456,33.817016,32.802506,34.831526,28.782766,21530,5145.436,18.9385
gemma4_12b,12.0,xsum,templated,vllm_apc_meritkv,456,33.569206,32.56213,34.576282,29.788353,21761,5119.058,19.5325
gemma4_12b,12.0,xsum,templated,vllm_no_cache,789,41.714962,40.463513,42.966411,23.971527,0,6600.887,0.0
gemma4_12b,12.0,xsum,templated,vllm_apc,789,33.8197,32.805109,34.834291,28.784588,21530,5145.707,18.9267
gemma4_12b,12.0,xsum,templated,vllm_apc_meritkv,789,33.573393,32.566191,34.580595,29.784638,21761,5119.49,19.5171
gemma4_12b,12.0,xsum,templated,vllm_no_cache,999,41.709659,40.458369,42.960949,23.974575,0,6599.937,0.0
gemma4_12b,12.0,xsum,templated,vllm_apc,999,33.821393,32.806751,34.836035,28.785737,21530,5145.878,18.9123
gemma4_12b,12.0,xsum,templated,vllm_apc_meritkv,999,33.576928,32.56962,34.584236,29.781502,21761,5119.857,19.4984
gemma4_26b_a4b,26.0,ag_news,rag,vllm_no_cache,42,31.376815,30.435511,32.318119,31.869223,0,3388.665,0.0
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc,42,25.55488,24.788234,26.321526,39.129697,25606,2653.752,18.5549
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc_meritkv,42,25.46213,24.698266,26.225994,39.272233,25933,2647.01,18.8505
gemma4_26b_a4b,26.0,ag_news,rag,vllm_no_cache,123,30.92702,29.999209,31.854831,32.332721,0,3357.009,0.0
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc,123,25.172475,24.417301,25.927649,38.661059,25606,2627.267,18.6069
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc_meritkv,123,25.077587,24.325259,25.829915,39.874439,25933,2620.347,18.9137
gemma4_26b_a4b,26.0,ag_news,rag,vllm_no_cache,456,30.924955,29.997206,31.852704,32.33488,0,3356.695,0.0
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc,456,25.174473,24.419239,25.929707,38.663507,25606,2627.405,18.595
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc_meritkv,456,25.080344,24.327934,25.832754,39.870056,25933,2620.541,18.8993
gemma4_26b_a4b,26.0,ag_news,rag,vllm_no_cache,789,30.922886,29.995199,31.850573,32.337044,0,3356.381,0.0
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc,789,25.176471,24.421177,25.931765,38.665954,25606,2627.543,18.583
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc_meritkv,789,25.083101,24.330608,25.835594,39.865673,25933,2620.735,18.885
gemma4_26b_a4b,26.0,ag_news,rag,vllm_no_cache,999,30.918923,29.991355,31.846491,32.341188,0,3355.895,0.0
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc,999,25.177731,24.422399,25.933063,38.667498,25606,2627.631,18.5685
gemma4_26b_a4b,26.0,ag_news,rag,vllm_apc_meritkv,999,25.085291,24.332732,25.83785,39.862193,25933,2620.89,18.8675
gemma4_26b_a4b,26.0,ag_news,templated,vllm_no_cache,42,30.355045,29.444394,31.265696,32.94195,0,3231.144,0.0
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc,42,24.576654,23.839354,25.313954,40.687166,25494,2515.445,19.036
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc_meritkv,42,24.457102,23.723389,25.190815,40.886054,25818,2506.88,19.4299
gemma4_26b_a4b,26.0,ag_news,templated,vllm_no_cache,123,29.919784,29.02219,30.817378,33.421177,0,3200.947,0.0
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc,123,24.208887,23.48262,24.935154,40.199875,25494,2490.34,19.0874
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc_meritkv,123,24.087735,23.365103,24.810367,41.513011,25818,2481.628,19.4923
gemma4_26b_a4b,26.0,ag_news,templated,vllm_no_cache,456,29.917809,29.020275,30.815343,33.423383,0,3200.65,0.0
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc,456,24.210809,23.484485,24.937133,40.20242,25494,2490.471,19.0756
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc_meritkv,456,24.090384,23.367672,24.813096,41.508446,25818,2481.812,19.4781
gemma4_26b_a4b,26.0,ag_news,templated,vllm_no_cache,789,29.723694,28.831983,30.615405,33.641659,0,3179.799,0.0
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc,789,24.21273,23.486348,24.939112,40.204965,25494,2490.602,18.5406
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc_meritkv,789,24.125594,23.401826,24.849362,41.447866,25818,2484.34,18.8338
gemma4_26b_a4b,26.0,ag_news,templated,vllm_no_cache,999,29.912034,29.014673,30.809395,33.429836,0,3199.893,0.0
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc,999,24.213942,23.487524,24.94036,40.20657,25494,2490.685,19.0495
gemma4_26b_a4b,26.0,ag_news,templated,vllm_apc_meritkv,999,24.095137,23.372283,24.817991,41.500259,25818,2482.143,19.4467
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_no_cache,42,30.644774,29.725431,31.564117,32.630687,0,3338.589,0.0
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc,42,24.816568,24.072071,25.561065,40.29405,34184,2599.65,19.0186
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc_meritkv,42,24.69323,23.952433,25.434027,40.495311,34768,2590.606,19.4211
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_no_cache,123,30.038234,29.137087,30.939381,33.289574,0,3289.088,0.0
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc,123,24.445211,23.711855,25.178567,39.811467,34184,2573.705,18.6197
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc_meritkv,123,24.349401,23.618919,25.079883,41.06713,34768,2566.656,18.9386
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_no_cache,456,30.203371,29.29727,31.109472,33.107564,0,3307.082,0.0
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc,456,24.447151,23.713736,25.180566,39.813988,34184,2573.84,19.0582
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc_meritkv,456,24.322891,23.593204,25.052578,41.11189,34768,2564.695,19.4696
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_no_cache,789,30.201375,29.295334,31.107416,33.109752,0,3306.775,0.0
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc,789,24.449092,23.715619,25.182565,39.816508,34184,2573.976,19.0464
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc_meritkv,789,24.325589,23.595821,25.055357,41.10733,34768,2564.887,19.4554
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_no_cache,999,30.197538,29.291612,31.103464,33.113959,0,3306.299,0.0
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc,999,24.450315,23.716806,25.183824,39.818098,34184,2574.061,19.0321
gemma4_26b_a4b,26.0,daily_dialog,rag,vllm_apc_meritkv,999,24.327742,23.59791,25.057574,41.103693,34768,2565.041,19.438
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_no_cache,42,28.736443,27.87435,29.598536,34.797557,0,3021.164,0.0
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc,42,23.339425,22.639242,24.039608,42.844159,33916,2359.381,18.7811
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc_meritkv,42,23.238251,22.541103,23.935399,43.030692,34491,2352.222,19.1332
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_no_cache,123,28.167268,27.32225,29.012286,35.500711,0,2976.327,0.0
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc,123,22.990172,22.300467,23.679877,42.331035,33916,2335.834,18.3798
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc_meritkv,123,22.914644,22.227205,23.602083,43.638385,34491,2330.473,18.648
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_no_cache,456,28.322569,27.472892,29.172246,35.30605,0,2992.657,0.0
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc,456,22.991997,22.302237,23.681757,42.333715,33916,2335.957,18.8209
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc_meritkv,456,22.889738,22.203046,23.57643,43.685867,34491,2328.695,19.182
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_no_cache,789,28.320686,27.471065,29.170307,35.308398,0,2992.378,0.0
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc,789,22.993822,22.304007,23.683637,42.336395,33916,2336.08,18.8091
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc_meritkv,789,22.892276,22.205508,23.579044,43.681023,34491,2328.869,19.1677
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_no_cache,999,28.317073,27.467561,29.166585,35.312903,0,2991.946,0.0
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc,999,22.994972,22.305123,23.684821,42.338085,33916,2336.157,18.7947
gemma4_26b_a4b,26.0,daily_dialog,templated,vllm_apc_meritkv,999,22.8943,22.207471,23.581129,43.677162,34491,2329.009,19.1502
gemma4_26b_a4b,26.0,dolly,rag,vllm_no_cache,42,30.291426,29.382683,31.200169,33.011169,0,3373.353,0.0
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc,42,24.638099,23.898956,25.377242,40.585736,27142,2638.25,18.6631
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc_meritkv,42,24.541321,23.805081,25.277561,40.745785,27510,2630.996,18.9826
gemma4_26b_a4b,26.0,dolly,rag,vllm_no_cache,123,29.857165,28.96145,30.75288,33.491303,0,3341.837,0.0
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc,123,24.269413,23.541331,24.997495,40.09966,27142,2611.92,18.7149
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc_meritkv,123,24.170665,23.445545,24.895785,41.370619,27510,2604.493,19.0457
gemma4_26b_a4b,26.0,dolly,rag,vllm_no_cache,456,30.021117,29.120483,30.921751,33.3084,0,3360.098,0.0
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc,456,24.271339,23.543199,24.999479,40.102199,27142,2612.057,19.1524
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc_meritkv,456,24.145039,23.420688,24.86939,41.414528,27510,2602.555,19.5731
gemma4_26b_a4b,26.0,dolly,rag,vllm_no_cache,789,30.019139,29.118565,30.919713,33.310595,0,3359.787,0.0
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc,789,24.273265,23.545067,25.001463,40.104737,27142,2612.195,19.1407
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc_meritkv,789,24.147699,23.423268,24.87213,41.409966,27510,2602.748,19.559
gemma4_26b_a4b,26.0,dolly,rag,vllm_no_cache,999,29.84937,28.953889,30.744851,33.50005,0,3340.73,0.0
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc,999,24.27448,23.546246,25.002714,40.106338,27142,2612.281,18.6767
gemma4_26b_a4b,26.0,dolly,rag,vllm_apc_meritkv,999,24.178104,23.452761,24.903447,41.357891,27510,2605.034,18.9996
gemma4_26b_a4b,26.0,dolly,templated,vllm_no_cache,42,29.669111,28.779038,30.559184,33.703645,0,3206.678,0.0
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc,42,24.203013,23.476923,24.929103,41.3154,25728,2515.283,18.4235
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc_meritkv,42,24.123247,23.39955,24.846944,41.452013,26058,2509.48,18.6924
gemma4_26b_a4b,26.0,dolly,templated,vllm_no_cache,123,29.243827,28.366512,30.121142,34.193786,0,3176.725,0.0
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc,123,23.840837,23.125612,24.556062,40.820585,25728,2490.18,18.4757
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc_meritkv,123,23.758925,23.046157,24.471693,42.087644,26058,2484.203,18.7558
gemma4_26b_a4b,26.0,dolly,templated,vllm_no_cache,456,29.404877,28.522731,30.287023,34.006508,0,3194.134,0.0
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc,456,23.84273,23.127448,24.558012,40.823169,25728,2490.311,18.9157
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc_meritkv,456,23.733889,23.021872,24.445906,42.132041,26058,2482.365,19.2859
gemma4_26b_a4b,26.0,dolly,templated,vllm_no_cache,789,29.402927,28.520839,30.285015,34.008763,0,3193.837,0.0
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc,789,23.844622,23.129283,24.559961,40.825754,25728,2490.442,18.9039
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc_meritkv,789,23.736499,23.024404,24.448594,42.127408,26058,2482.549,19.2716
gemma4_26b_a4b,26.0,dolly,templated,vllm_no_cache,999,29.236149,28.359065,30.113233,34.202767,0,3175.668,0.0
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc,999,23.845815,23.130441,24.561189,40.827383,25728,2490.525,18.4372
gemma4_26b_a4b,26.0,dolly,templated,vllm_apc_meritkv,999,23.766223,23.053236,24.47921,42.074719,26058,2484.718,18.7095
gemma4_26b_a4b,26.0,samsum,rag,vllm_no_cache,42,33.445295,32.441936,34.448654,29.898345,0,3903.969,0.0
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc,42,27.142378,26.328107,27.956649,36.841244,35334,3046.393,18.8455
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc_meritkv,42,27.019487,26.208902,27.830072,37.008807,35958,3036.738,19.2129
gemma4_26b_a4b,26.0,samsum,rag,vllm_no_cache,123,32.965773,31.9768,33.954746,30.333248,0,3867.491,0.0
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc,123,26.736217,25.93413,27.538304,36.400014,35334,3015.989,18.897
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc_meritkv,123,26.611295,25.812956,27.409634,37.576486,35958,3006.139,19.276
gemma4_26b_a4b,26.0,samsum,rag,vllm_no_cache,456,32.751404,31.768862,33.733946,30.531789,0,3842.239,0.0
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc,456,26.73834,25.93619,27.54049,36.402318,35334,3016.148,18.3597
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc_meritkv,456,26.65148,25.851936,27.451024,37.519829,35958,3009.304,18.6249
gemma4_26b_a4b,26.0,samsum,rag,vllm_no_cache,789,32.749199,31.766723,33.731675,30.533845,0,3841.877,0.0
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc,789,26.740462,25.938248,27.542676,36.404623,35334,3016.307,18.3477
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc_meritkv,789,26.654438,25.854805,27.454071,37.515665,35958,3009.529,18.6104
gemma4_26b_a4b,26.0,samsum,rag,vllm_no_cache,999,32.9572,31.968484,33.945916,30.341138,0,3866.213,0.0
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc,999,26.7418,25.939546,27.544054,36.406076,35334,3016.407,18.859
gemma4_26b_a4b,26.0,samsum,rag,vllm_apc_meritkv,999,26.619564,25.820977,27.418151,37.564815,35958,3006.77,19.2299
gemma4_26b_a4b,26.0,samsum,templated,vllm_no_cache,42,31.538543,30.592387,32.484699,31.706015,0,3604.495,0.0
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc,42,25.655282,24.885624,26.42494,38.976828,35026,2819.332,18.6542
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc_meritkv,42,25.552276,24.785708,26.318844,39.133951,35639,2811.408,18.9808
gemma4_26b_a4b,26.0,samsum,templated,vllm_no_cache,123,31.286949,30.348341,32.225557,31.960978,0,3593.856,0.0
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc,123,25.271374,24.513233,26.029515,38.510021,35026,2791.194,19.2271
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc_meritkv,123,25.131105,24.377172,25.885038,39.789794,35639,2780.363,19.6754
gemma4_26b_a4b,26.0,samsum,templated,vllm_no_cache,456,31.084333,30.151803,32.016863,32.169309,0,3570.486,0.0
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc,456,25.27338,24.515179,26.031581,38.512459,35026,2791.341,18.6942
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc_meritkv,456,25.169049,24.413978,25.92412,39.72981,35639,2783.288,19.0298
gemma4_26b_a4b,26.0,samsum,templated,vllm_no_cache,789,31.082262,30.149794,32.01473,32.171453,0,3570.153,0.0
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc,789,25.275386,24.517124,26.033648,38.514897,35026,2791.488,18.6823
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc_meritkv,789,25.171842,24.416687,25.926997,39.725401,35639,2783.497,19.0154
gemma4_26b_a4b,26.0,samsum,templated,vllm_no_cache,999,31.27887,30.340504,32.217236,31.969234,0,3592.675,0.0
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc,999,25.276651,24.518351,26.034951,38.516435,35026,2791.581,19.1894
gemma4_26b_a4b,26.0,samsum,templated,vllm_apc_meritkv,999,25.138914,24.384747,25.893081,39.777435,35639,2780.946,19.6297
gemma4_26b_a4b,26.0,xsum,rag,vllm_no_cache,42,41.742374,40.490103,42.994645,23.955683,0,5378.971,0.0
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc,42,34.058311,33.036562,35.08006,29.360443,30316,4219.994,18.4083
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc_meritkv,42,33.945559,32.927192,34.963926,29.457966,30775,4210.215,18.6784
gemma4_26b_a4b,26.0,xsum,rag,vllm_no_cache,123,41.144035,39.909714,42.378356,24.30406,0,5328.728,0.0
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc,123,33.54866,32.5422,34.55512,29.008807,30316,4177.877,18.4605
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc_meritkv,123,33.43282,32.429835,34.435805,29.909745,30775,4167.799,18.742
gemma4_26b_a4b,26.0,xsum,rag,vllm_no_cache,456,41.370658,40.129538,42.611778,24.170925,0,5357.936,0.0
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc,456,33.551323,32.544783,34.557863,29.010643,30316,4178.097,18.9007
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc_meritkv,456,33.396966,32.395057,34.398875,29.941855,30775,4164.662,19.2738
gemma4_26b_a4b,26.0,xsum,rag,vllm_no_cache,789,41.367917,40.126879,42.608955,24.172527,0,5357.438,0.0
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc,789,33.553986,32.547366,34.560606,29.01248,30316,4178.317,18.8889
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc_meritkv,789,33.400655,32.398635,34.402675,29.938548,30775,4164.972,19.2595
gemma4_26b_a4b,26.0,xsum,rag,vllm_no_cache,999,41.133228,39.899231,42.367225,24.310445,0,5326.954,0.0
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc,999,33.555665,32.548995,34.562335,29.013638,30316,4178.456,18.422
gemma4_26b_a4b,26.0,xsum,rag,vllm_apc_meritkv,999,33.443145,32.439851,34.446439,29.90051,30775,4168.668,18.6955
gemma4_26b_a4b,26.0,xsum,templated,vllm_no_cache,42,41.871361,40.61522,43.127502,23.881837,0,5374.656,0.0
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc,42,33.835711,32.82064,34.850782,29.553539,29513,4176.145,19.1913
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc_meritkv,42,33.654937,32.645289,34.664585,29.712283,29948,4160.527,19.623
gemma4_26b_a4b,26.0,xsum,templated,vllm_no_cache,123,41.043049,39.811758,42.27434,24.363809,0,5295.023,0.0
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc,123,33.329391,32.329509,34.329273,29.19959,29513,4134.466,18.7941
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc_meritkv,123,33.185765,32.190192,34.181338,30.132348,29948,4122.014,19.144
gemma4_26b_a4b,26.0,xsum,templated,vllm_no_cache,456,41.268208,40.030162,42.506254,24.23088,0,5323.929,0.0
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc,456,33.332036,32.332075,34.331997,29.201439,29513,4134.684,19.2307
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc_meritkv,456,33.150251,32.155743,34.144759,30.164629,29948,4118.919,19.6712
gemma4_26b_a4b,26.0,xsum,templated,vllm_no_cache,789,41.265494,40.027529,42.503459,24.232474,0,5323.437,0.0
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc,789,33.334682,32.334642,34.334722,29.203287,29513,4134.901,19.219
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc_meritkv,789,33.153911,32.159294,34.148528,30.161298,29948,4119.225,19.6571
gemma4_26b_a4b,26.0,xsum,templated,vllm_no_cache,999,41.260267,40.022459,42.498075,24.235544,0,5322.673,0.0
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc,999,33.33635,32.33626,34.336441,29.204453,29513,4135.039,19.2047
gemma4_26b_a4b,26.0,xsum,templated,vllm_apc_meritkv,999,33.156824,32.162119,34.151529,30.158648,29948,4119.47,19.6398
gemma4_31b,31.0,ag_news,rag,vllm_no_cache,42,58.908891,57.141624,60.676158,16.974734,0,8711.595,0.0
gemma4_31b,31.0,ag_news,rag,vllm_apc,42,47.889307,46.452628,49.325986,20.88071,25606,6809.607,18.7061
gemma4_31b,31.0,ag_news,rag,vllm_apc_meritkv,42,47.536987,46.110877,48.963097,21.035467,25933,6774.538,19.3042
gemma4_31b,31.0,ag_news,rag,vllm_no_cache,123,58.439359,56.686178,60.19254,17.111117,0,8685.942,0.0
gemma4_31b,31.0,ag_news,rag,vllm_apc,123,47.1728,45.757616,48.587984,20.630632,25606,6741.645,19.2791
gemma4_31b,31.0,ag_news,rag,vllm_apc_meritkv,123,46.685779,45.285206,48.086352,21.419001,25933,6692.967,20.1124
gemma4_31b,31.0,ag_news,rag,vllm_no_cache,456,58.060533,56.318717,59.802349,17.222762,0,8629.406,0.0
gemma4_31b,31.0,ag_news,rag,vllm_apc,456,47.176544,45.761248,48.59184,20.631938,25606,6742.0,18.7459
gemma4_31b,31.0,ag_news,rag,vllm_apc_meritkv,456,46.819295,45.414716,48.223874,21.357919,25933,6706.305,19.3612
gemma4_31b,31.0,ag_news,rag,vllm_no_cache,789,58.056651,56.314951,59.798351,17.223914,0,8628.598,0.0
gemma4_31b,31.0,ag_news,rag,vllm_apc,789,47.180289,45.76488,48.595698,20.633244,25606,6742.355,18.734
gemma4_31b,31.0,ag_news,rag,vllm_apc_meritkv,789,46.825885,45.421108,48.230662,21.354914,25933,6706.946,19.3445
gemma4_31b,31.0,ag_news,rag,vllm_no_cache,999,58.049218,56.307741,59.790695,17.226119,0,8627.348,0.0
gemma4_31b,31.0,ag_news,rag,vllm_apc,999,47.18265,45.76717,48.59813,20.634067,25606,6742.579,18.7196
gemma4_31b,31.0,ag_news,rag,vllm_apc_meritkv,999,46.831728,45.426776,48.23668,21.352249,25933,6707.519,19.3241
gemma4_31b,31.0,ag_news,templated,vllm_no_cache,42,58.508692,56.753431,60.263953,17.090898,0,8175.013,0.0
gemma4_31b,31.0,ag_news,templated,vllm_apc,42,47.28306,45.864568,48.701552,21.148506,25494,6352.436,19.1863
gemma4_31b,31.0,ag_news,templated,vllm_apc_meritkv,42,46.818413,45.413861,48.222965,21.358393,25818,6308.739,19.9804
gemma4_31b,31.0,ag_news,templated,vllm_no_cache,123,57.669727,55.939635,59.399819,17.339532,0,8098.612,0.0
gemma4_31b,31.0,ag_news,templated,vllm_apc,123,46.575624,45.178355,47.972893,20.89522,25494,6289.037,19.2373
gemma4_31b,31.0,ag_news,templated,vllm_apc_meritkv,123,46.105055,44.721903,47.488207,21.68886,25818,6244.599,20.0533
gemma4_31b,31.0,ag_news,templated,vllm_no_cache,456,57.665923,55.935945,59.395901,17.340676,0,8097.861,0.0
gemma4_31b,31.0,ag_news,templated,vllm_apc,456,46.579321,45.181941,47.976701,20.896543,25494,6289.368,19.2256
gemma4_31b,31.0,ag_news,templated,vllm_apc_meritkv,456,46.111551,44.728204,47.494898,21.685805,25818,6245.196,20.0367
gemma4_31b,31.0,ag_news,templated,vllm_no_cache,789,57.662122,55.932258,59.391986,17.341819,0,8097.111,0.0
gemma4_31b,31.0,ag_news,templated,vllm_apc,789,46.583017,45.185526,47.980508,20.897866,25494,6289.699,19.2138
gemma4_31b,31.0,ag_news,templated,vllm_apc_meritkv,789,46.118045,44.734504,47.501586,21.682751,25818,6245.793,20.0202
gemma4_31b,31.0,ag_news,templated,vllm_no_cache,999,57.654795,55.925151,59.384439,17.344023,0,8095.946,0.0
gemma4_31b,31.0,ag_news,templated,vllm_apc,999,46.585349,45.187789,47.982909,20.8987,25494,6289.908,19.1995
gemma4_31b,31.0,ag_news,templated,vllm_apc_meritkv,999,46.123809,44.740095,47.507523,21.680041,25818,6246.327,20.0
gemma4_31b,31.0,daily_dialog,rag,vllm_no_cache,42,60.785632,58.962063,62.609201,16.450649,0,8711.814,0.0
gemma4_31b,31.0,daily_dialog,rag,vllm_apc,42,49.407187,47.924971,50.889403,20.239223,34184,6808.704,18.719
gemma4_31b,31.0,daily_dialog,rag,vllm_apc_meritkv,42,49.029149,47.558275,50.500023,20.395277,34768,6772.236,19.3409
gemma4_31b,31.0,daily_dialog,rag,vllm_no_cache,123,59.91424,58.116813,61.711667,16.689907,0,8630.428,0.0
gemma4_31b,31.0,daily_dialog,rag,vllm_apc,123,48.66797,47.207931,50.128009,19.996828,34184,6740.751,18.7706
gemma4_31b,31.0,daily_dialog,rag,vllm_apc_meritkv,123,48.281728,46.833276,49.73018,20.711004,34768,6703.347,19.4153
gemma4_31b,31.0,daily_dialog,rag,vllm_no_cache,456,60.243539,58.436233,62.050845,16.598678,0,8677.631,0.0
gemma4_31b,31.0,daily_dialog,rag,vllm_apc,456,48.671833,47.211678,50.131988,19.998093,34184,6741.106,19.2082
gemma4_31b,31.0,daily_dialog,rag,vllm_apc_meritkv,456,48.17231,46.727141,49.617479,20.758047,34768,6692.72,20.0374
gemma4_31b,31.0,daily_dialog,rag,vllm_no_cache,789,60.239566,58.432379,62.046753,16.599772,0,8676.827,0.0
gemma4_31b,31.0,daily_dialog,rag,vllm_apc,789,48.675696,47.215425,50.135967,19.999359,34184,6741.461,19.1965
gemma4_31b,31.0,daily_dialog,rag,vllm_apc_meritkv,789,48.179188,46.733812,49.624564,20.755084,34768,6693.369,20.0207
